wavelength_um,n,k
7.52,1.3854,0.0032987856
7.53,1.3843,0.0033127889
7.54,1.3831,0.0033269301
7.55,1.382,0.003341223
7.56,1.3808,0.0033555927
7.57,1.3796,0.0033701657
7.58,1.3785,0.0033848683
7.59,1.3773,0.0033996198
7.6,1.3761,0.0034145889
7.61,1.3749,0.0034296273
7.62,1.3737,0.0034449635
7.63,1.3725,0.0034603433
7.64,1.3713,0.0034759153
7.65,1.3701,0.0034915881
7.66,1.3689,0.00350745
7.67,1.3677,0.0035234382
7.68,1.3664,0.0035395909
7.69,1.3652,0.0035558843
7.7,1.3639,0.0035723691
7.71,1.3627,0.0035890253
7.72,1.3614,0.0036057956
7.73,1.3602,0.0036226332
7.74,1.3589,0.0036398775
7.75,1.3576,0.0036571853
7.76,1.3563,0.0036744899
7.77,1.355,0.0036922346
7.78,1.3537,0.0037100976
7.79,1.3524,0.0037279996
7.8,1.3511,0.0037462389
7.81,1.3498,0.0037645829
7.82,1.3484,0.0037831026
7.83,1.3471,0.0038017873
7.84,1.3457,0.0038208051
7.85,1.3444,0.00384
7.86,1.343,0.0038592006
7.87,1.3417,0.0038787439
7.88,1.3403,0.0038984581
7.89,1.3389,0.0039183054
7.9,1.3375,0.0039384251
7.91,1.3361,0.0039587617
7.92,1.3347,0.0039792842
7.93,1.3333,0.0040000993
7.94,1.3318,0.0040210238
7.95,1.3304,0.0040422852
7.96,1.3289,0.0040636568
7.97,1.3275,0.0040853355
7.98,1.326,0.0041072733
7.99,1.3246,0.00412934
8.0,1.3231,0.0041516065
8.01,1.3216,0.0041743004
8.02,1.3201,0.0041972057
8.03,1.3186,0.0042202387
8.04,1.3171,0.004243448
8.05,1.3155,0.0042671363
8.06,1.314,0.0042910428
8.07,1.3125,0.0043151121
8.08,1.3109,0.0043395452
8.09,1.3093,0.0043641581
8.1,1.3078,0.0043890718
8.11,1.3062,0.0044143178
8.12,1.3046,0.004439732
8.13,1.303,0.004465553
8.14,1.3014,0.0044916859
8.15,1.2997,0.0045178635
8.16,1.2981,0.004544676
8.17,1.2964,0.0045717953
8.18,1.2948,0.0045989982
8.19,1.2931,0.0046266004
8.2,1.2914,0.0046545518
8.21,1.2898,0.0046826289
8.22,1.2881,0.0047113297
8.23,1.2863,0.0047400535
8.24,1.2846,0.0047695848
8.25,1.2829,0.0047991333
8.26,1.2811,0.0048290393
8.27,1.2794,0.0048592655
8.28,1.2776,0.0048900769
8.29,1.2758,0.0049209949
8.3,1.274,0.0049523307
8.31,1.2722,0.0049842387
8.32,1.2704,0.0050162706
8.33,1.2686,0.0050490642
8.34,1.2667,0.0050819284
8.35,1.2649,0.0051154692
8.36,1.263,0.0051491471
8.37,1.2611,0.0051833368
8.38,1.2592,0.0052180524
8.39,1.2573,0.0052529238
8.4,1.2554,0.005288481
8.41,1.2534,0.0053246091
8.42,1.2515,0.0053610447
8.43,1.2495,0.0053979193
8.44,1.2475,0.005435293
8.45,1.2455,0.0054731134
8.46,1.2435,0.0055115443
8.47,1.2415,0.00555021
8.48,1.2394,0.0055894348
8.49,1.2374,0.0056292879
8.5,1.2353,0.0056697779
8.51,1.2332,0.0057108961
8.52,1.2311,0.0057522012
8.53,1.229,0.0057943402
8.54,1.2269,0.005836858
8.55,1.2247,0.0058800152
8.56,1.2225,0.0059238893
8.57,1.2204,0.0059680027
8.58,1.2182,0.0060130465
8.59,1.2159,0.0060583946
8.6,1.2137,0.0061045586
8.61,1.2114,0.0061514222
8.62,1.2092,0.0061990502
8.63,1.2069,0.0062473429
8.64,1.2046,0.006296173
8.65,1.2022,0.0063457548
8.66,1.1999,0.0063959573
8.67,1.1975,0.0064469768
8.68,1.1951,0.006498338
8.69,1.1927,0.0065509439
8.7,1.1903,0.0066042464
8.71,1.1879,0.0066582223
8.72,1.1854,0.00671304
8.73,1.1829,0.0067687984
8.74,1.1804,0.0068249956
8.75,1.1779,0.0068823796
8.76,1.1753,0.0069406055
8.77,1.1727,0.0069998626
8.78,1.1701,0.0070596976
8.79,1.1675,0.0071206216
8.8,1.1649,0.0071822808
8.81,1.1622,0.0072448807
8.82,1.1595,0.0073090187
8.83,1.1568,0.0073736724
8.84,1.154,0.0074395034
8.85,1.1513,0.0075058526
8.86,1.1485,0.0075741541
8.87,1.1457,0.0076432272
8.88,1.1428,0.0077130999
8.89,1.14,0.0077842532
8.9,1.1371,0.0078568781
8.91,1.1341,0.007930329
8.92,1.1312,0.0080052396
8.93,1.1282,0.00808113
8.94,1.1252,0.0081587273
8.95,1.1221,0.0082373323
8.96,1.1191,0.0083172697
8.97,1.116,0.0083989972
8.98,1.1129,0.0084817522
8.99,1.1097,0.0085662033
9.0,1.1065,0.008651878
9.01,1.1033,0.0087392441
9.02,1.1,0.0088281365
9.03,1.0967,0.0089184898
9.04,1.0934,0.0090105091
9.05,1.09,0.009103916
9.06,1.0866,0.0091995283
9.07,1.0832,0.0092969649
9.08,1.0797,0.0093957487
9.09,1.0762,0.0094969721
9.1,1.0727,0.0095995762
9.11,1.0691,0.0097042912
9.12,1.0655,0.0098112557
9.13,1.0618,0.009920412
9.14,1.0581,0.010030961
9.15,1.0544,0.010144755
9.16,1.0506,0.010260072
9.17,1.0468,0.010377879
9.18,1.0429,0.010498245
9.19,1.039,0.01062027
9.2,1.035,0.010745857
9.21,1.031,0.010873321
9.22,1.0269,0.01100367
9.23,1.0228,0.011137002
9.24,1.0187,0.011273391
9.25,1.0145,0.011411708
9.26,1.0102,0.011553192
9.27,1.0059,0.011699336
9.28,1.0015,0.011847162
9.29,0.99708,0.011998677
9.3,0.9926,0.01215432
9.31,0.98806,0.012312107
9.32,0.98346,0.012473521
9.33,0.9788,0.012640114
9.34,0.97408,0.012809977
9.35,0.96929,0.012985041
9.36,0.96444,0.013163547
9.37,0.95952,0.013344971
9.38,0.95454,0.013532014
9.39,0.94948,0.013723496
9.4,0.94435,0.013920552
9.41,0.93915,0.014123047
9.42,0.93387,0.014328886
9.43,0.92851,0.014540822
9.44,0.92308,0.014758898
9.45,0.91756,0.014982767
9.46,0.91196,0.015212879
9.47,0.90628,0.015448027
9.48,0.9005,0.015690803
9.49,0.89463,0.015940663
9.5,0.88867,0.01619774
9.51,0.88262,0.016463168
9.52,0.87646,0.016734869
9.53,0.8702,0.017014776
9.54,0.86384,0.017303491
9.55,0.85737,0.017600597
9.56,0.85078,0.017909028
9.57,0.84408,0.018224708
9.58,0.83726,0.01855414
9.59,0.83032,0.018892291
9.6,0.82325,0.019242526
9.61,0.81604,0.01960371
9.62,0.8087,0.019977438
9.63,0.80122,0.020365688
9.64,0.79359,0.020766515
9.65,0.78581,0.021183769
9.66,0.77787,0.021616674
9.67,0.76976,0.022064111
9.68,0.76149,0.022533365
9.69,0.75303,0.023017893
9.7,0.74439,0.023524581
9.71,0.73555,0.024053219
9.72,0.72652,0.024601724
9.73,0.71727,0.025179899
9.74,0.70779,0.025781135
9.75,0.69809,0.02641144
9.76,0.68814,0.027074216
9.77,0.67793,0.027767808
9.78,0.66746,0.028498369
9.79,0.65669,0.029269879
9.8,0.64563,0.030081249
9.81,0.63424,0.030940667
9.82,0.62252,0.031846409
9.83,0.61043,0.032813214
9.84,0.59796,0.03384045
9.85,0.58507,0.034935317
9.86,0.57174,0.036109635
9.87,0.55793,0.037361838
9.88,0.54361,0.03872119
9.89,0.52872,0.040184036
9.9,0.51322,0.04177378
9.91,0.49704,0.043511205
9.92,0.48013,0.045420107
9.93,0.46238,0.047512405
9.94,0.44371,0.049840092
9.95,0.42399,0.052476798
9.96,0.40306,0.055411115
9.97,0.38074,0.05880007
9.98,0.35678,0.062734193
9.99,0.33085,0.067328354
10.0,0.3025,0.072841523
10.01,0.27125,0.079609701
10.02,0.23591,0.088146886
10.03,0.19566,0.099259079
10.04,0.151,0.11418528
10.05,0.10988,0.13459649
10.06,0.08346,0.18217026
10.07,0.068775,0.22660027
10.081,0.059968,0.26635027
10.091,0.054155,0.30222027
10.101,0.050035,0.33514027
10.111,0.046965,0.36575028
10.121,0.044592,0.39456028
10.132,0.042708,0.42191028
10.142,0.041181,0.44805028
10.152,0.039925,0.47320029
10.163,0.038879,0.49749029
10.173,0.038001,0.52107029
10.183,0.037259,0.54402029
10.194,0.036628,0.5664403
10.204,0.036091,0.5883903
10.215,0.035634,0.6099403
10.225,0.035246,0.6311303
10.235,0.034917,0.65200031
10.246,0.03464,0.67261031
10.256,0.03441,0.69298031
10.267,0.034221,0.71314032
10.277,0.034069,0.73313032
10.288,0.033951,0.75296032
10.299,0.033864,0.77266032
10.309,0.033806,0.79225033
10.32,0.033775,0.81175033
10.331,0.033769,0.83117033
10.341,0.033786,0.85054034
10.352,0.033825,0.86988034
10.363,0.033886,0.88919034
10.373,0.033967,0.90849034
10.384,0.034068,0.92779035
10.395,0.034189,0.94711035
10.406,0.034328,0.96646035
10.417,0.034486,0.98585036
10.428,0.034662,1.0053004
10.438,0.034857,1.0248004
10.449,0.035069,1.0444004
10.46,0.035299,1.0641004
10.471,0.035548,1.0838004
10.482,0.035815,1.1037004
10.493,0.036101,1.1238004
10.504,0.036406,1.1439004
10.515,0.036729,1.1642004
10.526,0.037073,1.1846004
10.537,0.037436,1.2053004
10.549,0.037821,1.2261004
10.56,0.038226,1.2471004
10.571,0.038654,1.2683004
10.582,0.039104,1.2897004
10.593,0.039577,1.3113004
10.604,0.040076,1.3332004
10.616,0.040599,1.3554004
10.627,0.041149,1.3778004
10.638,0.041726,1.4005004
10.65,0.042332,1.4236004
10.661,0.042969,1.4469004
10.672,0.043637,1.4706004
10.684,0.044338,1.4946004
10.695,0.045074,1.5190004
10.707,0.045846,1.5438005
10.718,0.046657,1.5691005
10.73,0.047509,1.5947005
10.741,0.048404,1.6208005
10.753,0.049345,1.6474005
10.764,0.050334,1.6745005
10.776,0.051374,1.7021005
10.787,0.052468,1.7303005
10.799,0.053621,1.7591005
10.811,0.054835,1.7885005
10.823,0.056115,1.8185005
10.834,0.057465,1.8493005
10.846,0.058891,1.8808005
10.858,0.060398,1.9130005
10.87,0.061991,1.9461005
10.881,0.063678,1.9800005
10.893,0.065465,2.0148005
10.905,0.06736,2.0506005
10.917,0.069374,2.0875005
10.929,0.071514,2.1254005
10.941,0.073793,2.1645005
10.953,0.076222,2.2049005
10.965,0.078815,2.2465005
10.977,0.081587,2.2896006
10.989,0.084557,2.3342006
11.001,0.087742,2.3804006
11.013,0.091165,2.4284006
11.025,0.094852,2.4782006
11.038,0.09883,2.5300006
11.05,0.10313,2.5841006
11.062,0.1078,2.6405006
11.074,0.11287,2.6994006
11.086,0.1184,2.7612006
11.099,0.12444,2.8260006
11.111,0.13107,2.8941006
11.123,0.13836,2.9659006
11.136,0.14642,3.0418006
11.148,0.15537,3.1221006
11.161,0.16533,3.2073006
11.173,0.17648,3.2982006
11.186,0.18904,3.3952006
11.198,0.20326,3.4992006
11.211,0.21947,3.6112007
11.223,0.23807,3.7322007
11.236,0.25961,3.8637007
11.249,0.28476,4.0072007
11.261,0.31443,4.1648007
11.274,0.34986,4.3391007
11.287,0.39273,4.5332007
11.299,0.44542,4.7512007
11.312,0.51138,4.9986007
11.325,0.59574,5.2824007
11.338,0.70648,5.6122007
11.351,0.85652,6.0011007
11.364,1.0679,6.4670007
11.377,1.3805,7.0341007
11.39,1.8716,7.7303007
11.403,2.6997,8.5661007
11.416,4.1822,9.4171008
11.429,6.6845,9.5871008
11.442,9.2534,7.7576008
11.455,9.8307,4.9803008
11.468,9.1488,3.1097008
11.481,8.3014,2.0707008
11.494,7.5712,1.4745008
11.507,6.9781,1.1070008
11.521,6.4963,0.86534081
11.534,6.0996,0.69763082
11.547,5.7677,0.57618082
11.561,5.4858,0.48513083
11.574,5.243,0.41493084
11.587,5.0315,0.35951084
11.601,4.8453,0.31490085
11.614,4.6799,0.27839086
11.628,4.5318,0.24806087
11.641,4.3984,0.22255088
11.655,4.2773,0.20087088
11.669,4.1669,0.18226089
11.682,4.0656,0.1661409
11.696,3.9725,0.15207091
11.71,3.8863,0.13971092
11.723,3.8064,0.12878092
11.737,3.7321,0.11906093
11.751,3.6626,0.11038094
11.765,3.5976,0.10257095
11.779,3.5366,0.095532956
11.792,3.4792,0.089155964
11.806,3.425,0.083357972
11.82,3.3738,0.078067981
11.834,3.3254,0.07322599
11.848,3.2794,0.068780998
11.862,3.2357,0.064689007
11.876,3.1942,0.060912016
11.891,3.1545,0.057417025
11.905,3.1167,0.054176034
11.919,3.0806,0.051165043
11.933,3.046,0.048361052
11.947,3.0129,0.045744061
11.962,2.9811,0.043300071
11.976,2.9506,0.04101108
11.99,2.9212,0.03886609
12.005,2.893,0.0368521
12.019,2.8658,0.034958109
12.034,2.8396,0.033176119
12.048,2.8143,0.031497129
12.063,2.7899,0.029913139
12.077,2.7663,0.028417148
12.092,2.7434,0.027003159
12.107,2.7213,0.025666169
12.121,2.6999,0.024399179
12.136,2.6792,0.023200189
12.151,2.6591,0.0220632
12.165,2.6396,0.02098421
12.18,2.6206,0.019960221
12.195,2.6022,0.018988232
12.21,2.5843,0.018064242
12.225,2.5669,0.017187253
12.24,2.5499,0.016353264
12.255,2.5334,0.015560275
12.27,2.5173,0.014805286
12.285,2.5017,0.014088298
12.3,2.4864,0.013405309
12.315,2.4715,0.01275632
12.33,2.4569,0.012138332
12.346,2.4427,0.011550344
12.361,2.4288,0.010991355
12.376,2.4152,0.010459367
12.392,2.402,0.0099529794
12.407,2.389,0.0094716911
12.422,2.3763,0.0090142029
12.438,2.3638,0.0085792156
12.453,2.3517,0.0081659275
12.469,2.3397,0.0077731403
12.484,2.328,0.0074002524
12.5,2.3166,0.0070461654
12.516,2.3053,0.0067101784
12.531,2.2943,0.0063913907
12.547,2.2835,0.0060891039
12.563,2.2729,0.0058027172
12.579,2.2625,0.0055313306
12.594,2.2522,0.0052744432
12.61,2.2422,0.0050312567
12.626,2.2323,0.0048013703
12.642,2.2225,0.0045839839
12.658,2.213,0.0043786977
12.674,2.2036,0.0041848115
12.69,2.1943,0.0040018254
12.706,2.1852,0.0038293394
12.723,2.1762,0.0036667543
12.739,2.1674,0.0035136685
12.755,2.1587,0.0033694827
12.771,2.1502,0.0032338971
12.788,2.1417,0.0031064124
12.804,2.1334,0.0029867268
12.821,2.1252,0.0028742423
12.837,2.1171,0.002768657
12.853,2.1091,0.0026696717
12.87,2.1012,0.0025768875
12.887,2.0934,0.0024900033
12.903,2.0858,0.0024085183
12.92,2.0782,0.0023323343
12.937,2.0707,0.0022610504
12.953,2.0633,0.0021943657
12.97,2.056,0.002131982
12.987,2.0488,0.0020736984
13.004,2.0416,0.0020192148
13.021,2.0346,0.0019683314
13.038,2.0276,0.0019208481
13.055,2.0207,0.0018763648
13.072,2.0138,0.0018348817
13.089,2.0071,0.0017961987
13.106,2.0004,0.0017600157
13.123,1.9938,0.0017261328
13.141,1.9872,0.0016945511
13.158,1.9807,0.0016649684
13.175,1.9743,0.0016372859
13.193,1.9679,0.0016114044
13.21,1.9616,0.0015872221
13.228,1.9553,0.0015644408
13.245,1.9491,0.0015431587
13.263,1.9429,0.0015231777
13.28,1.9368,0.0015043957
13.298,1.9308,0.0014867149
13.316,1.9247,0.0014701342
13.333,1.9188,0.0014545525
13.351,1.9129,0.001439772
13.369,1.907,0.0014258916
13.387,1.9011,0.0014127113
13.405,1.8953,0.0014003312
13.423,1.8896,0.0013885511
13.441,1.8839,0.0013774712
13.459,1.8782,0.0013668913
13.477,1.8725,0.0013569116
13.495,1.8669,0.001347432
13.514,1.8613,0.0013384536
13.532,1.8558,0.0013299742
13.55,1.8503,0.0013217949
13.569,1.8448,0.0013141169
13.587,1.8393,0.0013067379
13.605,1.8339,0.0012998589
13.624,1.8285,0.0012931813
13.643,1.8231,0.0012869037
13.661,1.8177,0.0012809251
13.68,1.8124,0.0012752478
13.699,1.8071,0.0012698706
13.717,1.8018,0.0012647924
13.736,1.7965,0.0012600154
13.755,1.7913,0.0012555386
13.774,1.786,0.0012512619
13.793,1.7808,0.0012471854
13.812,1.7756,0.0012434089
13.831,1.7704,0.0012399326
13.85,1.7652,0.0012366564
13.87,1.7601,0.0012335816
13.889,1.7549,0.0012308057
13.908,1.7498,0.0012282298
13.928,1.7447,0.0012258554
13.947,1.7395,0.0012237799
13.966,1.7344,0.0012219044
13.986,1.7293,0.0012202304
14.006,1.7242,0.0012187565
14.025,1.7192,0.0012174815
14.045,1.7141,0.0012165079
14.065,1.709,0.0012157344
14.085,1.7039,0.0012151611
14.104,1.6988,0.0012147865
14.124,1.6938,0.0012146134
14.144,1.6887,0.0012146405
14.164,1.6836,0.0012149677
14.184,1.6786,0.0012154951
14.205,1.6735,0.0012162239
14.225,1.6684,0.0012171516
14.245,1.6634,0.0012182793
14.265,1.6583,0.0012196072
14.286,1.6532,0.0012212367
14.306,1.6481,0.0012230649
14.327,1.643,0.0012250946
14.347,1.6379,0.0012273231
14.368,1.6328,0.0012297531
14.388,1.6277,0.0012324818
14.409,1.6225,0.0012354122
14.43,1.6174,0.0012385427
14.451,1.6122,0.0012419733
14.472,1.6071,0.0012456041
14.493,1.6019,0.001249435
14.514,1.5967,0.0012535661
14.535,1.5915,0.0012578973
14.556,1.5863,0.0012625287
14.577,1.581,0.0012673603
14.599,1.5758,0.0012724935
14.62,1.5705,0.0012778253
14.641,1.5652,0.0012834573
14.663,1.5599,0.001289291
14.684,1.5546,0.0012954233
14.706,1.5492,0.0013018573
14.728,1.5438,0.0013085915
14.749,1.5384,0.0013155242
14.771,1.533,0.0013227587
14.793,1.5275,0.0013303934
14.815,1.522,0.0013382282
14.837,1.5165,0.0013463632
14.859,1.5109,0.0013548983
14.881,1.5053,0.0013636336
14.903,1.4997,0.0013727691
14.925,1.4941,0.0013822047
14.948,1.4884,0.0013920421
14.97,1.4827,0.0014021781
14.993,1.4769,0.0014126158
15.015,1.4711,0.0014235521
15.038,1.4653,0.0014347902
15.06,1.4594,0.0014463269
15.083,1.4535,0.0014583653
15.106,1.4475,0.0014708039
15.129,1.4415,0.0014836428
15.152,1.4354,0.0014968817
15.175,1.4293,0.0015106209
15.198,1.4232,0.0015247602
15.221,1.4169,0.0015393997
15.244,1.4107,0.0015544394
15.267,1.4044,0.0015700792
15.291,1.398,0.001586221
15.314,1.3915,0.0016027612
15.337,1.385,0.0016200016
15.361,1.3785,0.0016377439
15.385,1.3719,0.0016559864
15.408,1.3652,0.0016749273
15.432,1.3584,0.0016944702
15.456,1.3516,0.0017147132
15.48,1.3446,0.0017355564
15.504,1.3377,0.0017570998
15.528,1.3306,0.0017793434
15.552,1.3235,0.0018022872
15.576,1.3162,0.0018260312
15.601,1.3089,0.0018506772
15.625,1.3015,0.0018760215
15.649,1.294,0.001902366
15.674,1.2864,0.0019295126
15.699,1.2787,0.0019576593
15.723,1.2709,0.0019867044
15.748,1.263,0.0020168515
15.773,1.255,0.0020479988
15.798,1.2469,0.0020803463
15.823,1.2387,0.002113794
15.848,1.2303,0.0021485419
15.873,1.2218,0.00218449
15.898,1.2132,0.0022218383
15.924,1.2045,0.0022605887
15.949,1.1956,0.0023008374
15.974,1.1866,0.0023425862
16.0,1.1774,0.0023859372
16.026,1.168,0.0024310884
16.051,1.1585,0.0024781378
16.077,1.1489,0.0025269894
16.103,1.139,0.0025778412
16.129,1.129,0.0026309932
16.155,1.1188,0.0026863454
16.181,1.1084,0.0027440977
16.207,1.0978,0.0028043503
16.234,1.087,0.0028674051
16.26,1.0759,0.0029333581
16.287,1.0646,0.0030025133
16.313,1.0531,0.0030748666
16.34,1.0413,0.0031508222
16.367,1.0292,0.003230678
16.393,1.0169,0.003314532
16.42,1.0043,0.0034028882
16.447,0.9913,0.0034961446
16.474,0.97802,0.0035947012
16.502,0.96439,0.0036989601
16.529,0.95039,0.0038097171
16.556,0.936,0.0039274743
16.584,0.9212,0.0040533338
16.611,0.90597,0.0041881914
16.639,0.89026,0.0043332513
16.667,0.87406,0.0044903114
16.694,0.85733,0.0046611696
16.722,0.84003,0.0048483301
16.75,0.82211,0.0050548909
16.779,0.80353,0.005284554
16.807,0.78423,0.0055423151
16.835,0.76414,0.0058339764
16.863,0.74321,0.006167138
16.892,0.72133,0.0065514019
16.92,0.69842,0.0069987638
16.949,0.67435,0.0075245281
16.978,0.64899,0.0081482927
17.007,0.62216,0.0088959574
17.036,0.59365,0.0098017223
17.065,0.56319,0.010912587
17.094,0.53043,0.012294653
17.123,0.4949,0.014046718
17.153,0.45594,0.016322786
17.182,0.41256,0.019390852
17.212,0.36322,0.023759921
17.241,0.30517,0.030602987
17.271,0.23276,0.043531056
17.301,0.13512,0.081523125
17.331,0.064975,0.18457919
17.361,0.047914,0.27279926
17.391,0.04167,0.34202933
17.422,0.03876,0.4009394
17.452,0.037358,0.45337947
17.483,0.036792,0.50137955
17.513,0.03675,0.54609962
17.544,0.037065,0.58831969
17.575,0.037637,0.62856976
17.606,0.038404,0.66723984
17.637,0.039322,0.70461991
17.668,0.04036,0.74093998
17.699,0.041497,0.77638006
17.73,0.042714,0.81110013
17.762,0.043999,0.84522021
17.794,0.045341,0.87883028
17.825,0.046733,0.91205036
17.857,0.048168,0.94495044
17.889,0.049644,0.97760051
17.921,0.051157,1.0101106
17.953,0.052705,1.0424107
17.986,0.054289,1.0747107
18.018,0.055909,1.1070108
18.051,0.057568,1.1393109
18.083,0.059269,1.171811
18.116,0.061016,1.2043111
18.149,0.062814,1.2371111
18.182,0.064671,1.2701112
18.215,0.066592,1.3033113
18.248,0.068587,1.3370114
18.282,0.070665,1.3709115
18.315,0.072838,1.4054116
18.349,0.075116,1.4403116
18.382,0.077516,1.4757117
18.416,0.08005,1.5118118
18.45,0.082738,1.5485119
18.484,0.085597,1.585912
18.519,0.08865,1.6242121
18.553,0.09192,1.6633122
18.587,0.095435,1.7034122
18.622,0.099227,1.7445123
18.657,0.10333,1.7868124
18.692,0.10778,1.8304125
18.727,0.11264,1.8753126
18.762,0.11794,1.9217127
18.797,0.12376,1.9698128
18.832,0.13016,2.0197129
18.868,0.13723,2.0717129
18.904,0.14508,2.125913
18.939,0.15382,2.1826131
18.975,0.16359,2.2420132
19.011,0.17458,2.3045133
19.048,0.187,2.3705134
19.084,0.20111,2.4404135
19.12,0.21724,2.5146136
19.157,0.2358,2.5939137
19.194,0.25732,2.6789138
19.231,0.2825,2.7704139
19.268,0.31221,2.869514
19.305,0.34766,2.9774141
19.342,0.39045,3.0956142
19.38,0.44282,3.2259143
19.417,0.50791,3.3705144
19.455,0.59028,3.5319145
19.493,0.69665,3.7130146
19.531,0.83722,3.9167147
19.569,1.0278,4.1447148
19.608,1.2928,4.3942149
19.646,1.6697,4.650015
19.685,2.2075,4.8647151
19.724,2.9392,4.9253152
19.763,3.7862,4.6522153
19.802,4.4725,3.9679154
19.841,4.7507,3.0964155
19.881,4.6743,2.3291156
19.92,4.4269,1.7628157
19.96,4.131,1.3679158
20.0,3.8389,1.0931159
20.04,3.5671,0.89870598
20.08,3.318,0.75860608
20.121,3.089,0.65619619
20.161,2.8761,0.58103629
20.202,2.6752,0.5265964
20.243,2.4819,0.48899651
20.284,2.2919,0.46635661
20.325,2.1009,0.45861672
20.367,1.9038,0.46794683
20.408,1.6949,0.49996693
20.45,1.4689,0.56671704
20.492,1.2265,0.69182715
20.534,0.99442,0.90732726
20.576,0.83128,1.2109174
20.619,0.7624,1.5554175
20.661,0.775,1.9174176
20.704,0.86781,2.3029177
20.747,1.0695,2.7253178
20.79,1.4578,3.1824179
20.833,2.1855,3.573318
20.877,3.3091,3.4742181
20.921,4.1127,2.5307183
20.964,4.0914,1.5478184
21.008,3.7651,0.96454849
21.053,3.4322,0.6433086
21.097,3.1478,0.45543871
21.142,2.909,0.33727883
21.186,2.7051,0.25836894
21.231,2.5268,0.20331906
21.277,2.3671,0.16383917
21.322,2.2209,0.13521929
21.368,2.0843,0.11460941
21.413,1.9544,0.10020952
21.459,1.8286,0.090837637
21.505,1.7049,0.085682753
21.552,1.581,0.084220872
21.598,1.4549,0.086186988
21.645,1.3239,0.091640106
21.692,1.1849,0.10117022
21.739,1.0333,0.11640034
21.786,0.86183,0.14156046
21.834,0.65775,0.18962058
21.882,0.41286,0.3106107
21.93,0.23985,0.55223082
21.978,0.17718,0.77508094
22.026,0.14929,0.95700106
22.075,0.13391,1.1134212
22.124,0.12451,1.2534213
22.173,0.11851,1.3822214
22.222,0.1147,1.5032215
22.272,0.11244,1.6187217
22.321,0.11134,1.7301218
22.371,0.1112,1.8390219
22.422,0.11187,1.946122
22.472,0.11328,2.0525221
22.523,0.11538,2.1588223
22.573,0.11816,2.2658224
22.624,0.12165,2.3742225
22.676,0.12587,2.4845226
22.727,0.13088,2.5976228
22.779,0.13679,2.7141229
22.831,0.14369,2.834723
22.883,0.15174,2.9605231
22.936,0.16114,3.0922232
22.989,0.17215,3.2311234
23.041,0.1851,3.3785235
23.095,0.20042,3.5360236
23.148,0.21874,3.7055237
23.202,0.24085,3.8895239
23.256,0.26791,4.091124
23.31,0.30157,4.3142241
23.364,0.34428,4.5640242
23.419,0.39982,4.8479244
23.474,0.47428,5.1759245
23.529,0.57804,5.5624246
23.585,0.73002,6.0291247
23.641,0.96778,6.6086248
23.697,1.3741,7.349325
23.753,2.1541,8.2996251
23.81,3.8381,9.3101252
23.866,6.9652,8.8913253
23.923,8.4554,5.6480255
23.981,7.2795,3.3631256
24.038,5.6773,2.5668257
24.096,4.0753,2.8172258
24.155,2.9785,4.374426
24.213,3.4507,6.8355261
24.272,7.1455,9.0087262
24.331,10.975,4.7841263
24.39,9.4864,1.8945264
24.45,8.2061,1.0152266
24.51,7.3648,0.65555669
24.57,6.7729,0.47058681
24.631,6.3285,0.36048693
24.691,5.9783,0.28823705
24.752,5.6924,0.23744718
24.814,5.4527,0.1999173
24.876,5.2476,0.17110742
24.938,5.0693,0.14832754
25.0,4.9121,0.12987766
25.063,4.772,0.11465778
25.126,4.646,0.1018979
25.189,4.5318,0.091056021
25.253,4.4275,0.081740141
25.316,4.3318,0.073659259
25.381,4.2435,0.066590379
25.445,4.1615,0.060364497
25.51,4.0852,0.054847615
25.575,4.0138,0.049930733
25.641,3.9468,0.045530851
25.707,3.8837,0.041575969
25.773,3.8241,0.038011085
25.84,3.7677,0.034787202
25.907,3.7142,0.031865319
25.974,3.6632,0.029211434
26.042,3.6145,0.02679855
26.11,3.568,0.024601665
26.178,3.5235,0.022598779
26.247,3.4807,0.020773894
26.316,3.4396,0.019110007
26.385,3.3999,0.01759312
26.455,3.3616,0.016211233
26.525,3.3246,0.014952344
26.596,3.2888,0.013808457
26.667,3.254,0.012768568
26.738,3.2202,0.011825678
26.81,3.1873,0.010970789
26.882,3.1553,0.010198898
26.954,3.124,0.0095034066
27.027,3.0934,0.0088774153
27.1,3.0635,0.0083160227
27.174,3.0341,0.0078139305
27.248,3.0053,0.0073665371
27.322,2.977,0.0069694424
27.397,2.9491,0.006618448
27.473,2.9216,0.0063098537
27.548,2.8944,0.0060399568
27.624,2.8676,0.0058055601
27.701,2.841,0.0056037635
27.778,2.8146,0.0054316655
27.855,2.7884,0.0052867664
27.933,2.7624,0.0051669672
28.011,2.7364,0.0050699668
28.09,2.7105,0.0049941663
28.169,2.6847,0.0049377646
28.249,2.6588,0.0048995627
28.329,2.6329,0.0048783596
28.409,2.6068,0.0048729551
28.49,2.5806,0.0048827504
28.571,2.5543,0.0049071444
28.653,2.5276,0.0049455383
28.736,2.5007,0.0049978319
28.818,2.4735,0.005063923
28.902,2.4458,0.0051438149
28.986,2.4177,0.0052379054
29.07,2.3891,0.0053466946
29.155,2.3599,0.0054707833
29.24,2.33,0.0056110707
29.326,2.2993,0.0057687577
29.412,2.2678,0.0059452433
29.499,2.2354,0.0061423284
29.586,2.2019,0.0063620121
